track_id,track_popularity,track_name,duration_ms,track_album_name,track_album_id,track_artist,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,time_signature,popularity_class,speechiness,danceability,energy,instrumentalness,valence,key,tempo,loudness,acousticness,liveness
50IYpgJ4swioyNFfti9M6l,50,Sunny Side,118652,Sunny Side,3qhjESGg47HWA4vcRdS8TZ,ninetytwo.,24/5/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.052,0.759,0.279,0.799,0.437,5,88.956,-10.357,0.397,0.158
4KFkKyUl1er3ta67yoQHHz,50,New Season,120857,New Season,6dE9jnDDLfbCkhCkbHp3W9,sunala.,24/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0834,0.794,0.134,0.928,0.441,6,140.124,-12.686,0.924,0.112
1Q4eNqqua4EeURDyCA0sbE,50,act n' chill,132000,act n' chill,7MOhCxNRgpZL1TPpFX6od1,HPY DAYZ,26/5/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.397,0.685,0.342,0.703,0.365,10,160.082,-9.102,0.648,0.168
4EpMnMxqGXNfmDmEV4Uq6E,50,starry night,143273,starry night,3Izct1glTX9dzY3SMbodJO,Mathis,10/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.169,0.794,0.424,0.95,0.303,1,75.233,-11.044,0.944,0.11
4cPDwwClSmyI85odEgVVgm,50,Bar Breeze,138857,Bar Breeze,58Igwkq1QIk5dfnfoqaB5M,Hammocks & Lime,10/3/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.122,0.9,0.269,0.686,0.614,8,139.986,-11.537,0.508,0.175
3J82z7LudT4vCsgj7GfPVV,50,Winter Artifacts,159652,Winter Artifacts,0SFPkBCpXGMR5QshHhvnOI,Carl Borg,27/2/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0366,0.838,0.21,0.945,0.609,1,123.965,-11.881,0.565,0.0993
6lDAtiAKi02GGDLGxZb1OO,50,park stroll,128824,park stroll,3kJAru3uOEp1A0IAdBcgHi,Fya Playce,10/12/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0389,0.53,0.264,0.924,0.0844,8,68.003,-12.377,0.985,0.0939
4WuNnBS0bhE9WuXky2VBCl,50,fliff,95917,fliff,6Y8uumptLHbhwhDbFWcX3M,Zonyo,12/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.129,0.789,0.366,0.422,0.172,9,71.008,-9.795,0.835,0.0963
1SadNNfKugUYlaXTZO9g7c,50,camping trip,159750,camping trip,3lnVeBLRm0cAmHwiAZt5yI,Collinsworthy,19/1/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0367,0.615,0.0455,0.921,0.038,0,71.045,-17.469,0.942,0.0899
2hug5L1Q26tKppSYubogeh,50,imstillfallingfor,196500,imstillfallingfor,0L7lZEjd0QxY2ApHlwmUbZ,ELEWAKA,18/10/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0283,0.594,0.21,0.928,0.0622,0,60.019,-15.785,0.887,0.134
6FVL1EGTz7nWEzuUz6VpvF,50,Incredibly happy,159000,Incredibly happy,4aE1MMVBFm1WESG0pRYHJs,Silk Soul,20/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.106,0.685,0.529,0.89,0.363,2,79.981,-10.362,0.34,0.16
6QCZUHBxTk7Fa05l0RFhMn,50,rose quartz,124591,rose quartz,6Vzlg6lBDOAUBXUARsv4ky,Cyan_95,12/1/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0659,0.748,0.209,0.89,0.316,0,139.943,-15.65,0.776,0.104
1vwVgDd0EHURAjoTb2glnM,50,Lo-fi Love Letters,119118,Lo-fi Love Letters,1LDYsz7AHxedlGPb2Mj3Jw,Idris Kelly,6/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,3,low,0.137,0.431,0.31,0.893,0.508,6,241.426,-12.847,0.771,0.104
3wwUV04m85SsAqbn04dpnR,50,Borrowed Car,126316,Borrowed Car,5imAUxqWdjsZBmsbrBwc1I,slowvibe,28/6/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0351,0.607,0.166,0.427,0.236,10,76.003,-19.259,0.723,0.0905
4YzZwV3CsUsT2orcj9yTUg,50,Flash,121600,Flash,41rT3vekyBdqRumuZrpwuX,Aurora 10,23/1/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.417,0.887,0.128,0.926,0.651,2,74.988,-16.508,0.801,0.111
4JwQjAOrGDCQEpySgCAEtl,50,Marbles,131125,Marbles,54iZQMfNa484KcQjlkM9yF,"Maggotts&Becketts, chill.farm",3/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0468,0.709,0.337,0.916,0.288,9,128.088,-9.09,0.921,0.12
6O3xwq4eNvNfNJNMwcOoHv,50,fuzzy felt,158987,fuzzy felt,0824UYqa5jrkbLzWK1GU6e,lilibu,22/9/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.153,0.859,0.376,0.774,0.17,0,132.41,-10.657,0.608,0.687
2iDjJIo3TsomxvqSNd2k1i,50,find whats lost,128889,find whats lost,0CXb8FVMWwuEcLZuVYTUGm,mutedvibes,3/11/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0293,0.565,0.11,0.966,0.0797,1,108.157,-20.446,0.96,0.0717
2Qu8fz0Ae2tNvBefZoZIJF,50,Behind the stars,142759,Behind the stars,1vfOBiWpg9jEabvNeQaxp9,Slumbering Elk,8/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0387,0.551,0.24,0.951,0.156,11,58.031,-19.865,0.73,0.389
0l8GPSRbZlKMXM5sxKni49,50,Lazy Locomotive,120800,Lazy Locomotive,3Rdx410mbDx8WSFVvMVACk,Cmd q,7/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,5,low,0.103,0.5,0.272,0.945,0.222,11,93.656,-15.719,0.9,0.253
5CzVTEr2Ue7Ac7CFKLp75Y,50,Honestly,127115,Honestly,7q0tXoUWaZ2CYQX8itV794,Blank x Blank,28/6/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.087,0.633,0.368,0.918,0.08,2,77.951,-12.152,0.795,0.111
0GdZ6vlb3nC8t5B5MP6TqP,50,head in the clouds,134826,head in the clouds,341MeGEteHymZVwmd0xspK,drewbee,8/3/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0333,0.659,0.425,0.9,0.404,2,171.982,-9.218,0.29,0.112
40YoFnCDboRZe6lmoXcGvM,50,Dance The Night,159031,Dance The Night,4YE6LjBfsnLKV79C1ZUSeJ,Analog Bow,10/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0608,0.655,0.304,0.889,0.485,8,82.03,-16.901,0.942,0.146
1iD0vEZSvlpsDRSN6y3o0J,50,Heroes Retreat,123162,Heroes Retreat,3zkjaXc1ojZQnC61ZhDgTP,Conjure kid,16/2/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0928,0.747,0.356,0.957,0.245,8,144.203,-11.361,0.91,0.116
29aKlnFemuICJhqZPuZ1po,50,Donuts,141176,Donuts,0Us2I3jTIZ3q18uoyhVjvr,Loomington,6/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.719,0.559,0.362,0.929,0.73,0,84.801,-9.471,0.79,0.675
6nZIx6Ck3oNPR1L5FblIY0,50,the neighborhood,129600,the neighborhood,4fvFegKW9QME1hmJVigINz,ninetytwo.,29/9/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0298,0.617,0.47,0.526,0.427,6,75.008,-13.3,0.401,0.151
1FnSnpMEQF0USjUgeuOf4y,50,Early Birds,142410,Early Birds,6tATSmM3ph9cXzwMYinRes,"FloFilz, HNNY",7/6/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0483,0.472,0.325,0.915,0.151,1,82.847,-11.39,0.896,0.0998
7peXxoGUQw6hVftcKNIN6J,50,The Day Before Yesterday,122143,The Day Before Yesterday,4rJbIrWhBpge9CP2ULnDqS,merīkurisumasu!,2/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.337,0.831,0.198,0.74,0.164,0,83.983,-16.467,0.943,0.104
043xe58AMUGPJgCnRJynj9,50,Laundry Tessomancy,121250,Laundry Tessomancy,0EJbkfTfesTIJYAPoInRKG,Violet Blanca,8/3/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,1,low,0.169,0.582,0.49,0.905,0.175,10,132.682,-8.651,0.73,0.103
0Pvu5OJLVcukLnrLFZ8YgH,50,Snooze Groove,124324,Snooze Groove,5CaL7WVwN9ZBYHbzcXLCL6,Dozy Duzzn,18/8/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0705,0.335,0.0518,0.936,0.299,8,111.893,-26.628,0.984,0.107
2LgVhJxRPvs9sNxMbsZPX5,50,devotion,142250,devotion,3yO0qSDkaa1SLKawgxWeNE,Summer Clarke,15/3/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0547,0.824,0.335,0.914,0.497,6,130.077,-9.877,0.905,0.12
0WZmg03i0vltH03r3pDuex,50,semi-hollow,158000,semi-hollow,4ctfPJLaYEBKhoy5E7aR3k,Ponzi Skeemz,12/1/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0388,0.691,0.276,0.872,0.511,6,139.971,-11.717,0.811,0.111
7fZE886mHBzgaeA5SlMSaa,49,Smoking at Sundown,132247,Laboratoire,6TmlJOoGjqc57gXO0lxgvX,peerless,25/11/22,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.122,0.636,0.378,0.848,0.326,7,174.068,-7.764,0.258,0.128
6b0G1mrrgS9isDGFnd8yCd,49,rolling,128661,rolling,0LMHOwkYVvz59LiHohbFtj,Collinsworthy,1/3/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.109,0.69,0.163,0.937,0.31,3,168.056,-16.182,0.932,0.109
6qSwCH11dUzTMU6dxvDtRo,49,deep reverie,153362,deep reverie,030JyTVxSvL5YzNCVrW12m,buggy beats,22/3/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.092,0.523,0.0929,0.885,0.192,0,116.163,-20.861,0.919,0.109
2euw7YmuTYRuBx0DQTgvqq,49,Bareru Rōru,158092,Bareru Rōru,4UDE3AKNXjv7rFvv4T5KKO,d.w.h,10/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0358,0.65,0.319,0.916,0.404,5,75.996,-7.9,0.778,0.118
0fs6IBGLB7LfiZZ2avlJUF,49,pistachios forever,183000,pistachios forever,0K2AeWTHKIEQSBq0oPbIF4,uniqlesse,15/3/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,3,low,0.132,0.827,0.179,0.887,0.184,0,160.01,-12.561,0.899,0.106
2ArzG3wZ8AtiTyAZ4ErUyV,49,Satin Soul,154000,Satin Soul,7v6SSUmG30r1AkvgOZiky9,"Ghostnaut, Lunath",30/8/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0428,0.686,0.21,0.927,0.176,10,153.988,-16.079,0.912,0.117
0Ti4yQxF7IyyhK3rIT1cdw,49,Con Bajo Fidelidad,130978,Con Bajo Fidelidad,48DVavFPcUDBx8p5pN0YFg,The Fly Guy Five,13/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0739,0.638,0.466,0.909,0.312,5,168.063,-10.637,0.828,0.097
5lQhlSIPhc0x7VQ2cPLe6P,49,Green Coco,173358,Green Coco,5Jz1CJwWTof9wJnC1a7Usq,Alana Coello,3/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0545,0.84,0.354,0.874,0.31,11,78.044,-10.941,0.848,0.0999
2YWzE3OlGyjqMF33UvIay1,49,catch me,151958,catch me,5Ba3nDEnqnkF3Hq2YBIDGy,knock on wood,22/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,3,low,0.0849,0.633,0.138,0.946,0.0397,10,77,-17.371,0.958,0.106
76Bwn0o3omms1v8BmIryYL,49,yo!,120169,yo!,3Ud214zFe6QW4agzbC0UnK,H I K E,18/9/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.206,0.574,0.372,0.9,0.26,10,79.992,-15.483,0.792,0.0951
0EctAgmIOVOUkyliA8Wgx4,49,neutron,127385,neutron,1qmY4LfYonUmUXm2rHq9y5,Cyan_95,27/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0379,0.75,0.274,0.903,0.376,0,129.921,-10.486,0.698,0.118
0dxMj3mOuLH0igqGZQYEPe,49,looking back,130146,looking back,1MgY24AwMIAt8E6w89K9Rq,nearly monday,8/3/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0984,0.86,0.329,0.913,0.353,9,136.115,-13.455,0.795,0.122
2MFbMTRA9SYAZJvjv0mzbm,49,All downhill from here,130851,All downhill from here,0P8byZc39T2R6c9o28xAHp,Art Vandeley,22/12/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.103,0.661,0.27,0.897,0.16,9,75.222,-12.34,0.941,0.108
5ORMaylKqIYBtAFedOVIXD,49,con leche,178875,con leche,63NdYIgJpX3pH8mUTRucY8,Camden Clown,7/1/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.063,0.753,0.285,0.927,0.202,1,77.007,-12.869,0.929,0.105
7xJqP2LZrVpJhUR6ZukE9q,49,The Jam,99893,The Jam,39V0x4k2jWjPuqF6mSC3AW,Audio Phill,5/2/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.308,0.623,0.226,0.923,0.492,0,140.046,-16.244,0.8,0.112
6yMtuNltStGSJyv6LLytcE,49,Let's Puddle,132214,Let's Puddle,6RDVlWP0D8qqH4n5FA91Gx,Lime Nyorobon,12/1/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0295,0.578,0.325,0.93,0.229,5,69.959,-10.521,0.898,0.103
4rwk2fkjHLRF5hnJiZRIAw,49,piece of cake,142000,piece of cake,2ISl6imEYl6rHKHjzASGM2,"Beats Me, Innit?",10/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0327,0.635,0.338,0.927,0.366,9,78.015,-11.807,0.87,0.0931
4C5PiNdh6l3qJZyXGZnzAr,49,luminescence,151579,luminescence,6QoHfpdvlgwU1H2dLkpgPG,"steezy prime, luv pug",27/9/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,3,low,0.0352,0.592,0.114,0.926,0.0378,4,114.063,-26.735,0.855,0.0848
1divZI9KtgP416oHCwBJE1,49,Ayways,114000,Ayways,1JrIdcauTrqt2sJKvYwXnQ,A & C,6/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0828,0.466,0.235,0.868,0.361,7,56.521,-13.283,0.905,0.194
22YaZEoX2OiG5yA2O3cHDv,49,morning coffee,148600,morning coffee,77rJWwqP3W0MxO8Nb8fxsl,bearé,8/3/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0805,0.806,0.244,0.92,0.347,0,75.03,-10.219,0.671,0.148
62FD9nH97vjBJ7UJBlusRA,49,Slowmotion,148316,Slowmotion,09cHYQH8RY5ywsDND2EMp1,Zauvage,24/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.286,0.697,0.351,0.874,0.477,0,78.396,-13.939,0.95,0.17
2UIfKmFnpMjSLONtCxZw7B,49,ottos visa,173525,ottos visa,5BZ89t6bxwxcPbQAH1FXcE,bomull,26/12/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0656,0.807,0.274,0.813,0.215,2,75.027,-12.53,0.793,0.0997
7k489KmPZjNkvEMgSZdY2g,48,Their Name Is Jazz,135385,Their Name Is Jazz,1Z8CkZUbO8MXbOGEP9k7zj,yoranda,29/9/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.345,0.836,0.445,0.459,0.324,5,90.182,-8.829,0.545,0.107
76tl9K8j78xxjG3lKQwvWD,48,sandwhich beach,120588,sandwhich beach,5NaWuiShyhJ8wCblqktp6z,Grace Belly,3/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.108,0.648,0.116,0.895,0.488,11,81.653,-14.442,0.969,0.105
547YTV2dWMOpgxdjGi8Nn8,48,Inner Peace,232385,Inner Peace,72rdiIaTtw02OfQiCXQPGf,Moon Cheese,10/9/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0393,0.622,0.234,0.912,0.175,10,73.943,-15.541,0.856,0.12
6Cg95Z9BbsoylM4DKPF0qu,48,horizon,96000,horizon,4pKK2fHHHVfNH9cWcMn4Cz,Lunar Lullaby & yorukaze,22/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,3,low,0.0494,0.827,0.291,0.869,0.171,11,89.993,-14.533,0.604,0.133
4M7gbh6sluTRP6BXnYpzyz,48,no way but up,106495,no way but up,197jKvvY3xuS1ggGpcEdGW,Phresh Milk,4/2/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0695,0.686,0.41,0.852,0.322,11,123.964,-13.681,0.843,0.122
2tLMEIVC98DSoq8jjypvg6,48,My Promise,241739,My Promise,5rL8vcVAck9ba3BC8X0WFg,myndstream,26/12/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0527,0.706,0.133,0.852,0.491,6,138.056,-16.205,0.877,0.0865
72VPz6obgR5JjPCv8uRotp,48,Avocades,131158,Avocades,2gBKkx8mHrbY9pZxsjwjYJ,Breakfast For Brunch,19/1/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0379,0.671,0.204,0.931,0.358,0,62.944,-16.153,0.919,0.122
1AqN43ZIZzz74aAtnsovZ1,48,Lost Without You,158375,Lost Without You,34dYkYAHSlwZg94wg8UE90,chill.farm,10/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.233,0.768,0.466,0.933,0.454,7,70.087,-9.748,0.95,0.222
0LJeA9BFfwRfsOTxzhWzCF,48,Memories & Notes,113357,Memories & Notes,3EeK9doDTJjMcpLw7gDQbt,Juliette,14/10/22,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0316,0.599,0.294,0.93,0.198,0,69.94,-11.432,0.926,0.113
5Pv4jIAe9BM9QZJxvMQTZG,48,Watching Walls,131433,Watching Walls,19n7gbTqzfG0M7Ptnx999l,"Sleepermane, Dontcry",30/8/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0344,0.569,0.235,0.904,0.0888,11,147,-19.628,0.724,0.129
0n5px9dEnPHgNMEJk8F2MH,48,benice,142037,benice,0orBbi62RzgLybgEdzxZm8,okayokay,28/6/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0401,0.678,0.259,0.838,0.186,10,80.045,-12.351,0.288,0.117
2TLObOpKa82LXdJwzEgP2M,48,favour the brave,134542,favour the brave,2ZnbvpFVdC80gCouRA9Ofl,Rustique Beats,3/12/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0395,0.746,0.0401,0.929,0.316,8,131.903,-24.322,0.977,0.122
1YHe10629RcHU4qusWR9b1,48,Ham On Rye,124071,Ham On Rye,3kmS2l0JQwzlbcnR0S1hEV,Worn Tape,5/2/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0347,0.589,0.182,0.789,0.452,0,70.043,-14.852,0.173,0.124
7foqp1x0ieFKdG9CKnYyHu,48,Everything I Need,154500,Everything I Need,4DkOhalOcKU0Qi5vdl9UiX,Stekt,23/8/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0495,0.647,0.283,0.879,0.288,7,160.206,-13.397,0.623,0.111
1oAFrGbUMmg7pPXVzrVrS6,48,Through The Garden,126487,Through The Garden,7fl4nfQ0Sxav2ovfUWOLhC,eze east,3/12/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0712,0.574,0.267,0.931,0.17,4,148.117,-19.343,0.983,0.0801
65RlTv8r06C7Jm5sDMbyu4,48,Wait For Spring,129973,Wait For Spring,7hg2K3g4W5nenATGKbzlHx,Fya Playce,1/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0316,0.375,0.15,0.902,0.143,1,145.704,-20.322,0.98,0.105
5Ltgq6XMTilOXhNiSQZrVT,48,Wistful Silhouettes,136941,Wistful Silhouettes,7bnbpre7jCyEwHu1hT9ngt,"Chill Def, alt.bin.beats",13/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0534,0.652,0.115,0.914,0.49,5,85.001,-14.94,0.93,0.102
5wPmobhPmZI7p0jWIBb3eT,48,Through the Portal,115233,Through the Portal,5EqjjRsjCN4Dwmg68bP05F,iasilma,16/12/22,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0299,0.639,0.265,0.835,0.135,9,74.994,-12.847,0.693,0.0989
3ctgxH0ZpE50qscnZYBY1H,48,big buddha,148375,big buddha,7o1tcY2UDb2b8ZxHQnSRN5,Max Hayward,24/12/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,1,low,0.0988,0.656,0.197,0.482,0.521,2,147.974,-19.201,0.834,0.697
6Afhf3If4W91Y1SaubBPQK,48,Our Feelings,140321,Our Feelings,1Wl54blA680GecLnFfJoGS,Akkoro,6/10/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0488,0.713,0.172,0.963,0.112,3,124.058,-16.529,0.982,0.119
1rUtzvQGTNYap9gPlEg1Er,48,Do not forget,173538,Do not forget,3uPT9OLRvCXlKGTSnviWgd,Perry Goldfish,24/5/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.113,0.908,0.245,0.824,0.519,11,130.08,-14.348,0.177,0.0987
5qVYvn1qfR6oIsV2O3WgxN,48,Beauty,111768,Beauty,5H5LBXcN86oigxMAyVZAKE,W8lss,29/9/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.058,0.79,0.427,0.911,0.292,5,129.996,-15.717,0.751,0.0978
2EpkC5rovFu6Kqb6Rw9uYA,48,ting,138000,ting,2MJC68gu7gXgSGiht2JdcJ,_tag,16/12/22,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0671,0.798,0.0962,0.806,0.31,9,139.943,-21.004,0.515,0.111
23qAxDhazTIB0AvnmPKaFS,48,poolside,118500,poolside,33hQDtv1nKUPbZPl0ish6A,May-Flowa,26/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0632,0.548,0.233,0.913,0.338,10,64.993,-17.125,0.9,0.112
6qCw0yjnCxxASxV87RMudj,48,blue bird,134704,blue bird,1BR01bzVheG3dH7IGvo7lA,"Slipp, Nick's chill factory",22/9/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,3,low,0.137,0.366,0.391,0.921,0.487,6,168.572,-11.479,0.915,0.147
7M7F46ZhsjjQrat1xsSBnZ,48,Garden Suitcase,151899,Garden Suitcase,7xMTf3XHD0bDYg0qAybTry,hello low,26/1/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0759,0.717,0.246,0.91,0.838,1,79.018,-13.742,0.664,0.105
1kcXids1llWtkF7wTQ8HfL,48,Autumn Briefs,145242,Autumn Briefs,7HCchLIXZ4SiCw9xriIAdW,Dasunny,1/12/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0601,0.741,0.301,0.907,0.604,11,78.87,-11.255,0.91,0.101
7rfwtpxQF4UBT7cQMslOb6,48,traffic,99000,traffic,5ako2aURhgoMoVeh9XZSn3,Lunar Lullaby & yorukaze,24/9/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0682,0.824,0.454,0.903,0.49,2,80.03,-11.809,0.277,0.0957
2J4JxUvNa8zqP6N5BUitlt,48,fastback ride,169625,fastback ride,0sfVPSFcr0vdy3QDwoy2uM,Nitta' Gritta',24/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0288,0.624,0.379,0.842,0.336,5,72.996,-7.806,0.899,0.113
3Sp8yHw4Ss2gLNlvv5FJGz,48,One more for the road,149942,One more for the road,55wpECO2frgXtb6JsDtrCO,Attic Dizzt,20/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0331,0.52,0.316,0.928,0.377,3,80.148,-16.799,0.297,0.155
6PLpXbbUnefm7DrWaJ2Mr7,48,Preciso,104209,Only Poem,3pCgGtXfUsieWZRGWr686k,Tom Doolie,21/7/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0616,0.623,0.298,0.895,0.443,10,75.086,-14.003,0.857,0.112
